date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:53	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259580ec0-1d794%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.eot?v=2.0.0	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.eot	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
13:53:53	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%2259580ec0-2e05c%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.ttf?v=2.0.0	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.ttf	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
13:53:53	67904/67904	---M--	200	added ('OK')	application/font-woff	etag:%2259580ec0-10940%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.woff?v=2.0.0	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.woff	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
13:53:53	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259580ec0-5180a%22	https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons.svg?v=2.0.0	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Ionicons/fonts/ionicons28b5.svg	(from https://adminlte.io/themes/AdminLTE/bower_components/Ionicons/css/ionicons.min.css)
13:53:54	123770/123770	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-1e37a%22	https://adminlte.io/themes/AdminLTE/dist/img/boxed-bg.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/boxed-bg.jpg	(from https://adminlte.io/themes/AdminLTE/dist/css/AdminLTE.min.css)
13:53:54	2879/2879	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-b3f%22	https://adminlte.io/themes/AdminLTE/dist/img/user1-128x128.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/user1-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:54	6434/6434	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-1922%22	https://adminlte.io/themes/AdminLTE/dist/img/user7-128x128.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/user7-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:55	6446/6446	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-192e%22	https://adminlte.io/themes/AdminLTE/dist/img/user5-128x128.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/user5-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:55	4342/4342	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-10f6%22	https://adminlte.io/themes/AdminLTE/dist/img/user6-128x128.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/user6-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:55	5060/5060	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-13c4%22	https://adminlte.io/themes/AdminLTE/dist/img/user8-128x128.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/user8-128x128.jpg	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:56	184/184	---M--	200	added ('OK')	image/gif	etag:%22591e0fc4-b8%22	https://adminlte.io/themes/AdminLTE/dist/img/default-50x50.gif	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/default-50x50.gif	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:56	109612/109612	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254fecfbe-1ac2c%22	https://adminlte.io/themes/AdminLTE/bower_components/Chart.js/Chart.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Chart.js/Chart.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:57	9607/9607	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591e0fc4-2587%22	https://adminlte.io/themes/AdminLTE/dist/js/pages/dashboard2.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/js/pages/dashboard2.js	(from https://adminlte.io/themes/AdminLTE/index2.html)
13:53:58	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-1e05b%22	https://adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.js	(from https://adminlte.io/themes/AdminLTE/pages/charts/flot.html)
13:53:58	672008/672008	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-a4108%22	https://adminlte.io/themes/AdminLTE/dist/img/photo1.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/photo1.png	(from https://adminlte.io/themes/AdminLTE/pages/widgets.html)
13:53:59	422438/422438	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-67226%22	https://adminlte.io/themes/AdminLTE/dist/img/photo2.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/photo2.png	(from https://adminlte.io/themes/AdminLTE/pages/widgets.html)
13:53:59	3314/3314	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-cf2%22	https://adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.resize.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.resize.js	(from https://adminlte.io/themes/AdminLTE/pages/charts/flot.html)
13:54:00	23809/23809	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-5d01%22	https://adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.pie.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.pie.js	(from https://adminlte.io/themes/AdminLTE/pages/charts/flot.html)
13:54:00	6033/6033	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-1791%22	https://adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.categories.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/Flot/jquery.flot.categories.js	(from https://adminlte.io/themes/AdminLTE/pages/charts/flot.html)
13:54:01	26225/26225	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-6671%22	https://adminlte.io/themes/AdminLTE/bower_components/jquery-knob/js/jquery.knob.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/jquery-knob/js/jquery.knob.js	(from https://adminlte.io/themes/AdminLTE/pages/charts/inline.html)
13:54:01	8486/8486	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-2126%22	https://adminlte.io/themes/AdminLTE/plugins/bootstrap-slider/slider.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/bootstrap-slider/slider.css	(from https://adminlte.io/themes/AdminLTE/pages/UI/sliders.html)
13:54:01	51062/51062	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591e0fc4-c776%22	https://adminlte.io/themes/AdminLTE/plugins/bootstrap-slider/bootstrap-slider.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/bootstrap-slider/bootstrap-slider.js	(from https://adminlte.io/themes/AdminLTE/pages/UI/sliders.html)
13:54:02	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-620%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/all.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/all.css	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:02	4319/4319	---MCZ	200	added ('OK')	text/css	etag:W/%2259580ec0-10df%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:02	2410/2410	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-96a%22	https://adminlte.io/themes/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.css	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:02	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%2259580ec1-3b5c%22	https://adminlte.io/themes/AdminLTE/bower_components/select2/dist/css/select2.min.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/select2/dist/css/select2.min.css	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:03	75005/75005	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec1-124fd%22	https://adminlte.io/themes/AdminLTE/bower_components/select2/dist/js/select2.full.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/select2/dist/js/select2.full.min.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:04	90539/90539	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591e0fc4-161ab%22	https://adminlte.io/themes/AdminLTE/plugins/input-mask/jquery.inputmask.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/input-mask/jquery.inputmask.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:04	22814/22814	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591e0fc4-591e%22	https://adminlte.io/themes/AdminLTE/plugins/input-mask/jquery.inputmask.date.extensions.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/input-mask/jquery.inputmask.date.extensions.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:04	5315/5315	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591e0fc4-14c3%22	https://adminlte.io/themes/AdminLTE/plugins/input-mask/jquery.inputmask.extensions.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/input-mask/jquery.inputmask.extensions.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:05	20726/20726	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-50f6%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:05	15453/15453	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591e0fc4-3c5d%22	https://adminlte.io/themes/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:05	4516/4516	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591e0fc4-11a4%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/icheck.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/icheck.min.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/advanced.html)
13:54:06	3033/3033	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202017%2010:54:08%20GMT	https://adminlte.io/themes/AdminLTE/pages/forms/editor1	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/pages/forms/editor1	(from https://adminlte.io/themes/AdminLTE/pages/forms/editors.html)
13:54:07	558775/558775	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-886b7%22	https://adminlte.io/themes/AdminLTE/bower_components/ckeditor/ckeditor.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/ckeditor/ckeditor.js	(from https://adminlte.io/themes/AdminLTE/pages/forms/editors.html)
13:54:07	4188/4188	---MCZ	200	added ('OK')	text/css	etag:W/%2259580ec0-105c%22	https://adminlte.io/themes/AdminLTE/bower_components/datatables.net-bs/css/dataTables.bootstrap.min.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/datatables.net-bs/css/dataTables.bootstrap.min.css	(from https://adminlte.io/themes/AdminLTE/pages/tables/data.html)
13:54:07	83268/83268	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-14544%22	https://adminlte.io/themes/AdminLTE/bower_components/datatables.net/js/jquery.dataTables.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/datatables.net/js/jquery.dataTables.min.js	(from https://adminlte.io/themes/AdminLTE/pages/tables/data.html)
13:54:08	1966/1966	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-7ae%22	https://adminlte.io/themes/AdminLTE/bower_components/datatables.net-bs/js/dataTables.bootstrap.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/datatables.net-bs/js/dataTables.bootstrap.min.js	(from https://adminlte.io/themes/AdminLTE/pages/tables/data.html)
13:54:08	15362/15362	---MCZ	200	added ('OK')	text/css	etag:W/%2259580ec0-3c02%22	https://adminlte.io/themes/AdminLTE/bower_components/fullcalendar/dist/fullcalendar.min.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/fullcalendar/dist/fullcalendar.min.css	(from https://adminlte.io/themes/AdminLTE/pages/calendar.html)
13:54:08	1901/1901	---MCZ	200	added ('OK')	text/css	etag:W/%2259580ec0-76d%22	https://adminlte.io/themes/AdminLTE/bower_components/fullcalendar/dist/fullcalendar.print.min.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/fullcalendar/dist/fullcalendar.print.min.css	(from https://adminlte.io/themes/AdminLTE/pages/calendar.html)
13:54:09	128945/128945	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec1-1f7b1%22	https://adminlte.io/themes/AdminLTE/bower_components/moment/moment.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/moment/moment.js	(from https://adminlte.io/themes/AdminLTE/pages/calendar.html)
13:54:09	145759/145759	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-2395f%22	https://adminlte.io/themes/AdminLTE/bower_components/fullcalendar/dist/fullcalendar.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/fullcalendar/dist/fullcalendar.min.js	(from https://adminlte.io/themes/AdminLTE/pages/calendar.html)
13:54:09	1428/1428	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-594%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue.css	(from https://adminlte.io/themes/AdminLTE/pages/mailbox/mailbox.html)
13:54:10	31665/31665	---MCZ	200	added ('OK')	text/html	etag:W/%2259580ec1-7bb1%22	https://adminlte.io/themes/AdminLTE/pages/mailbox/compose.html	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/pages/mailbox/compose.html	(from https://adminlte.io/themes/AdminLTE/pages/mailbox/mailbox.html)
13:54:10	35859/35859	---MCZ	200	added ('OK')	text/html	etag:W/%2259580ec1-8c13%22	https://adminlte.io/themes/AdminLTE/pages/mailbox/read-mail.html	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/pages/mailbox/read-mail.html	(from https://adminlte.io/themes/AdminLTE/pages/mailbox/mailbox.html)
13:54:10	1061/1061	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-425%22	https://adminlte.io/themes/AdminLTE/dist/img/credit/visa.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/credit/visa.png	(from https://adminlte.io/themes/AdminLTE/pages/examples/invoice.html)
13:54:11	1589/1589	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-635%22	https://adminlte.io/themes/AdminLTE/dist/img/credit/mastercard.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/credit/mastercard.png	(from https://adminlte.io/themes/AdminLTE/pages/examples/invoice.html)
13:54:11	2163/2163	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-873%22	https://adminlte.io/themes/AdminLTE/dist/img/credit/american-express.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/credit/american-express.png	(from https://adminlte.io/themes/AdminLTE/pages/examples/invoice.html)
13:54:12	1219/1219	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-4c3%22	https://adminlte.io/themes/AdminLTE/dist/img/credit/paypal2.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/credit/paypal2.png	(from https://adminlte.io/themes/AdminLTE/pages/examples/invoice.html)
13:54:12	5417/5417	---MCZ	200	added ('OK')	text/html	etag:W/%2259513fda-1529%22	https://adminlte.io/themes/AdminLTE/pages/examples/invoice-print.html	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/pages/examples/invoice-print.html	(from https://adminlte.io/themes/AdminLTE/pages/examples/invoice.html)
13:54:13	392079/392079	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-5fb8f%22	https://adminlte.io/themes/AdminLTE/dist/img/photo3.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/photo3.jpg	(from https://adminlte.io/themes/AdminLTE/pages/examples/profile.html)
13:54:14	1611/1611	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-64b%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue.css	(from https://adminlte.io/themes/AdminLTE/pages/examples/login.html)
13:54:15	1863/1863	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-747%22	https://adminlte.io/themes/AdminLTE/plugins/pace/pace.min.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/pace/pace.min.css	(from https://adminlte.io/themes/AdminLTE/pages/examples/pace.html)
13:54:16	12507/12507	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259580ec0-30db%22	https://adminlte.io/themes/AdminLTE/bower_components/PACE/pace.min.js	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/PACE/pace.min.js	(from https://adminlte.io/themes/AdminLTE/pages/examples/pace.html)
13:54:16	14176/14176	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-3760%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/all.css)
13:54:17	1179224/1179224	---M--	200	added ('OK')	image/jpeg	etag:%22591e0fc4-11fe58%22	https://adminlte.io/themes/AdminLTE/dist/img/photo4.jpg	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/dist/img/photo4.jpg	(from https://adminlte.io/themes/AdminLTE/pages/examples/profile.html)
13:54:17	15591/15591	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-3ce7%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/_all.css	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/all.css)
13:54:17	13773/13773	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-35cd%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/all.css)
13:54:18	21689/21689	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-54b9%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/all.css)
13:54:18	1557/1557	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-615%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/all.css)
13:54:18	1421/1421	---MCZ	200	added ('OK')	text/css	etag:W/%22591e0fc4-58d%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/all.css)
13:54:19	4143/4143	---M--	200	added ('OK')	image/png	etag:%2259580ec0-102f%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
13:54:19	504/504	---M--	200	added ('OK')	image/png	etag:%2259580ec0-1f8%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
13:54:20	488/488	---M--	200	added ('OK')	image/png	etag:%2259580ec0-1e8%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
13:54:20	478/478	---M--	200	added ('OK')	image/png	etag:%2259580ec0-1de%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
13:54:20	557/557	---M--	200	added ('OK')	image/png	etag:%2259580ec0-22d%22	https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://adminlte.io/themes/AdminLTE/bower_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
13:54:21	1518/1518	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-5ee%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue.css)
13:54:21	3217/3217	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-c91%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/blue.css)
13:54:22	2185/2185	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-889%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue.css)
13:54:22	4485/4485	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-1185%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/square/blue.css)
13:54:22	1130/1130	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-46a%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/red.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/red.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:23	1410/1410	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-582%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/red@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/red@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:23	1143/1143	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-477%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/green.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/green.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:23	1408/1408	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-580%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/green@2x.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/green@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
13:54:24	1132/1132	---M--	200	added ('OK')	image/png	etag:%22591e0fc4-46c%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/blue.png	D:/Pharmacy%20Management%20system/hamis/adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/blue.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/minimal/_all.css)
